эмоционального состояния жителей;0.524
частотное появление исследованиях;0.5205
важнейших аспектов социологического;0.5084
социального настроения жителей;0.5023
времени актуализированное социальными;0.4959
анализа эмоционального состояния;0.4948
исследований социального настроения;0.4902
алгоритмов логистическая регрессия;0.4895
целостной форме жизнеощущения;0.4876
активности жителей районов;0.4826
изучение социального настроения;0.4758
формирования индивидуального настроения;0.4747
использование среднего значения;0.4732
социальное настроение изменения;0.4732
состояния жителей района;0.4731
эмоционально окрашенные комментарии;0.4729
понятия используемых социологии;0.4728
взаимодействия коммуникативных особенностей;0.4696
аспектов социологического анализа;0.4691
своего времени актуализированное;0.469
